yr,month,day,pft,date,dbh,N_co,SMP,NPP,c_repro,FSDS,nppseed_pft_day,water_def,H20_mort_rate,e_frac,ED2_R,light
2001,01,24,ST_DT,2001-01-24T00:00:00Z,168.874879914679,11489.301705863054,-15744.653701782227,0.8443286875046467,165.3037451117251,19207090.72265625,0.17967536418069877,0,0,0.014312016652078553,0.5615883091173157,0.384141814453125
2001,01,25,ST_DT,2001-01-25T00:00:00Z,168.874879914679,11489.301705863054,-15744.653701782227,0.8443286875046467,165.3037451117251,19207090.72265625,0.17967536418069877,0,0,0.014312016652078553,0.5615883091173157,0.384141814453125
2001,01,26,ST_DT,2001-01-26T00:00:00Z,168.874879914679,11489.301705863054,-15744.653701782227,0.8443286875046467,165.3037451117251,19207090.72265625,0.17967536418069877,0,0,0.014312016652078553,0.5615883091173157,0.384141814453125
2001,01,27,ST_DT,2001-01-27T00:00:00Z,168.874879914679,11489.301705863054,-15744.653701782227,0.8443286875046467,165.3037451117251,19207090.72265625,0.17967536418069877,0,0,0.014312016652078553,0.5615883091173157,0.384141814453125
2001,01,28,ST_DT,2001-01-28T00:00:00Z,168.874879914679,11489.301705863054,-15744.653701782227,0.8443286875046467,165.3037451117251,19207090.72265625,0.17967536418069877,0,0,0.014312016652078553,0.5615883091173157,0.384141814453125
2001,01,29,ST_DT,2001-01-29T00:00:00Z,168.874879914679,11489.301705863054,-15744.653701782227,0.8443286875046467,165.3037451117251,19207090.72265625,0.17967536418069877,0,0,0.014312016652078553,0.5615883091173157,0.384141814453125
2001,01,30,ST_DT,2001-01-30T00:00:00Z,168.874879914679,11489.301705863054,-15744.653701782227,0.8443286875046467,165.3037451117251,19207090.72265625,0.17967536418069877,0,0,0.014312016652078553,0.5615883091173157,0.384141814453125
2001,02,31,ST_DT,2001-02-01T00:00:00Z,169.04087060768353,11418.22957073638,-47776.88217163086,0.8358161779456575,169.4700768967692,21035093.5546875,0.18312703419931653,0,0,0.01432199426449931,0.5723747779254963,0.42070187109375
2001,02,32,ST_DT,2001-02-02T00:00:00Z,169.04087060768353,11418.22957073638,-47776.88217163086,0.8358161779456575,169.4700768967692,21035093.5546875,0.18312703419931653,0,0,0.01432199426449931,0.5723747779254963,0.42070187109375
2001,02,33,ST_DT,2001-02-03T00:00:00Z,169.04087060768353,11418.22957073638,-47776.88217163086,0.8358161779456575,169.4700768967692,21035093.5546875,0.18312703419931653,0,0,0.01432199426449931,0.5723747779254963,0.42070187109375
2001,02,34,ST_DT,2001-02-04T00:00:00Z,169.04087060768353,11418.22957073638,-47776.88217163086,0.8358161779456575,169.4700768967692,21035093.5546875,0.18312703419931653,0,0,0.01432199426449931,0.5723747779254963,0.42070187109375
2001,02,35,ST_DT,2001-02-05T00:00:00Z,169.04087060768353,11418.22957073638,-47776.88217163086,0.8358161779456575,169.4700768967692,21035093.5546875,0.18312703419931653,0,0,0.01432199426449931,0.5723747779254963,0.42070187109375
2001,02,36,ST_DT,2001-02-06T00:00:00Z,169.04087060768353,11418.22957073638,-47776.88217163086,0.8358161779456575,169.4700768967692,21035093.5546875,0.18312703419931653,0,0,0.01432199426449931,0.5723747779254963,0.42070187109375
2001,02,37,ST_DT,2001-02-07T00:00:00Z,169.04087060768353,11418.22957073638,-47776.88217163086,0.8358161779456575,169.4700768967692,21035093.5546875,0.18312703419931653,0,0,0.01432199426449931,0.5723747779254963,0.42070187109375
2001,02,38,ST_DT,2001-02-08T00:00:00Z,169.04087060768353,11418.22957073638,-47776.88217163086,0.8358161779456575,169.4700768967692,21035093.5546875,0.18312703419931653,0,0,0.01432199426449931,0.5723747779254963,0.42070187109375
2001,02,39,ST_DT,2001-02-09T00:00:00Z,169.04087060768353,11418.22957073638,-47776.88217163086,0.8358161779456575,169.4700768967692,21035093.5546875,0.18312703419931653,0,0,0.01432199426449931,0.5723747779254963,0.42070187109375
2001,02,40,ST_DT,2001-02-10T00:00:00Z,169.04087060768353,11418.22957073638,-47776.88217163086,0.8358161779456575,169.4700768967692,21035093.5546875,0.18312703419931653,0,0,0.01432199426449931,0.5723747779254963,0.42070187109375
2001,02,41,ST_DT,2001-02-11T00:00:00Z,169.04087060768353,11418.22957073638,-47776.88217163086,0.8358161779456575,169.4700768967692,21035093.5546875,0.18312703419931653,0,0,0.01432199426449931,0.5723747779254963,0.42070187109375
2001,02,42,ST_DT,2001-02-12T00:00:00Z,169.04087060768353,11418.22957073638,-47776.88217163086,0.8358161779456575,169.4700768967692,21035093.5546875,0.18312703419931653,0,0,0.01432199426449931,0.5723747779254963,0.42070187109375
